action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,9227,,,,44605,,,,survey-multi-choice,,A1OQ3KL56KMQSU,3907X2AHF05KE9097E1V76W6GTSP2Y,13
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,26214,,,,107574,,,,survey-multi-choice,,A1PTH9KTRO06EG,3TY7ZAOG5FKC780FFZS9S1HSPMRK0Z,14
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,23899,,,,140261,,,,survey-multi-choice,,A1TL6GOSY0W1YC,39K0FND3AHF3Y9Y0SD2IWKL9NC9MA6,15
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,12171,,,,178579,,,,survey-multi-choice,,A1TL6GOSY0W1YC,39K0FND3AHF3Y9Y0SD2IWKL9NC9MA6,15
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,14512,,,,102071,,,,survey-multi-choice,,A1W2AXHN5R2J91,3GGAI1SQEVYRROVYCRY92FBXNGJMCZ,16
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,16971,,,,74739,,,,survey-multi-choice,,A1X5IZPCRLL0Z7,30OG32W0SUBC640CKJJ45I00DHHENT,17
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,21463,,,,171490,,,,survey-multi-choice,,A1ZRH6U4OYYM1S,3GGAI1SQEVYRROVYCRY92FBXNFUMC8,18
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,14533,,,,64349,,,,survey-multi-choice,,A20HITED8LB7O5,3A4TN5196KI5ZAUNLUIWAA316TVHCU,19
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,12591,,,,96885,,,,survey-multi-choice,,A20HITED8LB7O5,3A4TN5196KI5ZAUNLUIWAA316TVHCU,19
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,23916,,,,93337,,,,survey-multi-choice,,A21FSF2MCK11IR,3TOK3KHVJTI9FALEYQ5BEX8OH4I7OF,20
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,17923,,,,140528,,,,survey-multi-choice,,A21FSF2MCK11IR,3TOK3KHVJTI9FALEYQ5BEX8OH4I7OF,20
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,16293,,,,100762,,,,survey-multi-choice,,A22051NK9RQ4FV,3YJ6NA41JBGKK5YHEZ7N6NINI4EJPF,21
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6069,,,,127175,,,,survey-multi-choice,,A22051NK9RQ4FV,3YJ6NA41JBGKK5YHEZ7N6NINI4EJPF,21
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,17341,,,,216608,,,,survey-multi-choice,,A24APYGPICROST,32Z9ZLUT1LK68ZRQBZRN5AXIV83HOI,22
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,13566,,,,377736,,,,survey-multi-choice,,A24APYGPICROST,32Z9ZLUT1LK68ZRQBZRN5AXIV83HOI,22
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,78811,,,,148732,,,,survey-multi-choice,,A24DYXCGZQUZUQ,323Q6SJS8IGC2MEXCW8XIGO436NHF5,23
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,12445,,,,92717,,,,survey-multi-choice,,A26RO8GGTQAXGG,3X73LLYYQ1EOQEREAKRAQLXD5YYHN3,24
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,11367,,,,85434,,,,survey-multi-choice,,A26Y58YECZUZZG,3X65QVEQI0N7L6DDCFXU22W8NBTCLN,25
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8831,,,,109488,,,,survey-multi-choice,,A26Y58YECZUZZG,3X65QVEQI0N7L6DDCFXU22W8NBTCLN,25
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8876,,,,73868,,,,survey-multi-choice,,A27BPRHBM28XZS,3PQMUDRV7R6W88R7JMW3LP2BJCNIIL,26
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,19584,,,,132156,,,,survey-multi-choice,,A28ZPY6D5AS7GZ,3SNVL38CI4SW10VVRFLTN2JTYBOCKK,27
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6386,,,,153002,,,,survey-multi-choice,,A28ZPY6D5AS7GZ,3SNVL38CI4SW10VVRFLTN2JTYBOCKK,27
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,9085,,,,99624,,,,survey-multi-choice,,A2AMQX0BQZXG9N,3LRLIPTPEQ988LYX71P2H7T5Y7EKAZ,28
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,11537,,,,89790,,,,survey-multi-choice,,A2B6WQG0A9CKXQ,3X66WABAJWI3ME3T8VPDW7N6LHYG3R,29
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,5732,,,,107234,,,,survey-multi-choice,,A2B6WQG0A9CKXQ,3X66WABAJWI3ME3T8VPDW7N6LHYG3R,29
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18729,,,,128208,,,,survey-multi-choice,,A2CF2BD4Q0ZDJN,3300DTYQT2HX91D40BBL9CV5IS4EQG,30
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,10272,,,,321542,,,,survey-multi-choice,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18829,,,,229315,,,,survey-multi-choice,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8471,,,,86781,,,,survey-multi-choice,,A2NAKIXS3DVGAA,3A4TN5196KI5ZAUNLUIWAA316TVCHP,33
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,13219,,,,197782,,,,survey-multi-choice,,A2RXPK0UN2O745,37UQDCYH6XV45UUBZ2RP9P2WDXF7VH,34
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,21403,,,,621093,,,,survey-multi-choice,,A2S4YDJ9UGAXFQ,3DL65MZB8DFTF03LVTAQP76OED3CE9,35
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,13395,,,,120667,,,,survey-multi-choice,,A2TH9DIRISH8FE,3R9WASFE2ZGYT7ERIIE4INS9ZW4FZT,36
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,10231,,,,155722,,,,survey-multi-choice,,A2TH9DIRISH8FE,3R9WASFE2ZGYT7ERIIE4INS9ZW4FZT,36
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,13202,,,,71710,,,,survey-multi-choice,,A2YCMT5BPA0AG9,3IX2EGZR7BJ5WIEWRRBCBII2JM2JR7,37
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,36609,,,,279893,,,,survey-multi-choice,,A35QZFRG4FKK3Z,3SNVL38CI4SW10VVRFLTN2JTYAZCKT,38
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,25250,,,,129861,,,,survey-multi-choice,,A37RHQPON2RJYL,36DSNE9QZ5Y2Z5MGZZU8HNDX8ZIJOY,39
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,20833,,,,183875,,,,survey-multi-choice,,A37RHQPON2RJYL,36DSNE9QZ5Y2Z5MGZZU8HNDX8ZIJOY,39
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,28827,,,,170746,,,,survey-multi-choice,,A38BRN5NMJRPK5,3EICBYG644W1QGPD9ULHMNJGJLZCJU,40
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,17940,,,,93230,,,,survey-multi-choice,,A38DXFI1TZA295,3ZPBJO59KP1F4201LQD7UGLJRT7HDU,41
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8795,,,,118077,,,,survey-multi-choice,,A38DXFI1TZA295,3ZPBJO59KP1F4201LQD7UGLJRT7HDU,41
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,21659,,,,92004,,,,survey-multi-choice,,A3ACUGH5N9VQO2,32KTQ2V7RDFPTQOV07OI0PAPHUR9ME,42
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,56717,,,,119487,,,,survey-multi-choice,,A3AIX82WZQZB5A,3T111IHZ5EQGQ61N5FKZMO4ZNHQ9R2,43
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6880,,,,186896,,,,survey-multi-choice,,A3AIX82WZQZB5A,3T111IHZ5EQGQ61N5FKZMO4ZNHQ9R2,43
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,10535,,,,51126,,,,survey-multi-choice,,A3EG4C9T4F5DUR,39N5ACM9HENVETL8SNGAHT4KMZ29PA,44
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,16475,,,,95771,,,,survey-multi-choice,,A3EG4C9T4F5DUR,39N5ACM9HENVETL8SNGAHT4KMZ29PA,44
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,12679,,,,68957,,,,survey-multi-choice,,A3F7FH2NDBBN1M,386CSBG1OZMTWMKPUTSNXO3S1V9Q62,45
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,8790,,,,118382,,,,survey-multi-choice,,A3F7FH2NDBBN1M,386CSBG1OZMTWMKPUTSNXO3S1V9Q62,45
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8093,,,,130719,,,,survey-multi-choice,,A3F7FH2NDBBN1M,386CSBG1OZMTWMKPUTSNXO3S1V9Q62,45
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11885,,,,72435,,,,survey-multi-choice,,A3FABY0Q6234WK,3EQHHY4HQSS60TQXMED6B4LQZDPG5H,46
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,71696,,,,101469,,,,survey-multi-choice,,A3I1W58P6SIV26,3WQ3B2KGE8GBLUH355JG73HC7KV1B6,47
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18007,,,,125489,,,,survey-multi-choice,,A3I1W58P6SIV26,3WQ3B2KGE8GBLUH355JG73HC7KV1B6,47
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,17116,,,,84235,,,,survey-multi-choice,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,7222,,,,113563,,,,survey-multi-choice,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11720,,,,55053,,,,survey-multi-choice,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,13173,,,,93624,,,,survey-multi-choice,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,18892,,,,114772,,,,survey-multi-choice,,A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,2687,,,,131465,,,,survey-multi-choice,,A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You will receive $70 for visiting that location""]",,,3118,,,,147183,,,,survey-multi-choice,,A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,4615,,,,187857,,,,survey-multi-choice,,A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,20738,,,,210629,,,,survey-multi-choice,,A3NS1DN6J7Z3EU,3BXQMRHWKZYNDICYYIJ9WLX3UF6MUN,52
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,15678,,,,76511,,,,survey-multi-choice,,A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,6897,,,,117454,,,,survey-multi-choice,,A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6635,,,,145862,,,,survey-multi-choice,,A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,19292,,,,138149,,,,survey-multi-choice,,A3R6HC9OAF77Q2,3K772S5NP8BKW8E1HLOR0Y34R58HEN,54
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,7355,,,,29380,,,,survey-multi-choice,,A3S1O6HWXTKOSM,3VHHR074H3H19PIHLYPJMG4UMZD7LY,55
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,15983,,,,87065,,,,survey-multi-choice,,A3SOZYQZWJOOYS,3OVR4I9USPJFHZGBB5Z80QJE543Q4H,56
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,7704,,,,107078,,,,survey-multi-choice,,A3SOZYQZWJOOYS,3OVR4I9USPJFHZGBB5Z80QJE543Q4H,56
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,12787,,,,74949,,,,survey-multi-choice,,A3T9LVCYQIS4UT,3TAYZSBPLL8HR1G1ZV5P2B1H3EQ2SK,57
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,10305,,,,69076,,,,survey-multi-choice,,A3TEMWUZGEVFYS,3H0W84IWBK2XL2S4DQ0LE25AEE6ERH,58
